,id,coordinate,Start_Date,End_Date
4075,658500,"[38.212595, 36.636898]",-30.0,640.0
4076,658502,"[36.226882, 36.711543]",-30.0,300.0
4077,658506,"[35.993143, 36.904841]",-30.0,640.0
4078,658507,"[36.942943, 36.340461]",-30.0,640.0
4079,658509,"[36.897225, 36.421685]",-30.0,640.0
4080,658510,"[35.68204, 36.945008]",300.0,640.0
4081,658516,"[38.613281, 37.989649]",-30.0,640.0
4082,658518,"[36.503569, 36.083941]",-30.0,640.0
4083,658521,"[36.858743, 36.145528]",-30.0,640.0
4084,658523,"[36.605433, 36.18509]",300.0,640.0
4085,658532,"[36.385636, 36.519966]",-30.0,640.0
4086,658533,"[36.261826, 36.2496]",300.0,640.0
4087,658535,"[35.973533, 36.061425]",-750.0,-330.0
4088,658537,"[36.682801, 36.180745]",-30.0,640.0
4089,658538,"[35.623869, 36.958569]",-550.0,640.0
4090,658539,"[35.950613, 37.215833]",300.0,640.0
4091,658546,"[37.144391, 36.432643]",-30.0,640.0
4092,658547,"[36.631648, 37.025361]",-330.0,640.0
4093,658550,"[37.788277, 37.009788]",-30.0,640.0
4094,658551,"[37.860099, 37.691289]",-30.0,640.0
4095,658555,"[37.861863, 37.693389]",300.0,640.0
4096,658556,"[36.199705, 36.955056]",-550.0,640.0
4097,658558,"[36.966786, 36.654397]",300.0,640.0
4098,518860820,"[-6.7727701, 43.4324924]",-550.0,-30.0
4099,241187292,"[[41.7498464, 40.7860076], [41.7490766, 40.7860762], [41.7484992, 40.7851504], [41.7469821, 40.7844046], [41.7467783, 40.7849618], [41.7456349, 40.7848161], [41.745533, 40.7851504], [41.7466651, 40.7852704], [41.7467557, 40.7858447], [41.7470387, 40.7862562], [41.7468802, 40.7867877], [41.7462009, 40.7874391], [41.7459971, 40.7879791], [41.7452952, 40.7884506], [41.7446952, 40.7889049], [41.7446612, 40.7897278], [41.7454877, 40.7896763], [41.7459745, 40.7899592], [41.7461556, 40.7899421], [41.7458273, 40.7892563], [41.7462802, 40.7890506], [41.7466085, 40.7884763], [41.7471633, 40.7882363], [41.7474236, 40.7886906], [41.7468947, 40.7891734], [41.7470903, 40.7893708], [41.7473584, 40.7892886], [41.7479526, 40.7886687], [41.747699, 40.7881749], [41.7473802, 40.7878677], [41.7479453, 40.787577], [41.7483149, 40.7876592], [41.7484815, 40.7875934], [41.7490249, 40.7874672], [41.7492785, 40.7877141], [41.7489525, 40.7879939], [41.7491626, 40.7884218], [41.7495176, 40.788729], [41.7498002, 40.7887839], [41.7498727, 40.7883121], [41.7501987, 40.7884328], [41.7500393, 40.7889649], [41.7502205, 40.7892776], [41.7507132, 40.7892227], [41.75059, 40.7885315], [41.7507856, 40.7878732], [41.7504523, 40.7876647], [41.7497423, 40.7879719], [41.7496336, 40.787769], [41.7498944, 40.7873795], [41.7493365, 40.7871216], [41.7491699, 40.7869406], [41.7493438, 40.7868473], [41.7498075, 40.7870777], [41.7499959, 40.7868583], [41.7495394, 40.786573], [41.7497423, 40.7863481], [41.7500104, 40.7862109], [41.7498464, 40.7860076]]",600.0,2100.0
4100,290892726,"[3.3541664, 39.6872272]",-2000.0,-1000.0
4101,503406424,"[[34.2309753, 38.3488706], [34.2303764, 38.3487163], [34.2296345, 38.3486007], [34.2294647, 38.3486918], [34.2293375, 38.3488546], [34.2293172, 38.3490528], [34.2293351, 38.3496031], [34.2294334, 38.3497644], [34.2300636, 38.3498345], [34.2305507, 38.3499361], [34.2308413, 38.3500062], [34.2311362, 38.3499571], [34.2311854, 38.3496066], [34.2311094, 38.3491159], [34.2309753, 38.3488706]]",-10000.0,-3300.0
4102,891687982,"[9.3391273, 40.108088]",-2000.0,-1000.0
4103,455482664,"[[30.4558929, 31.1766488], [30.4566897, 31.1766349], [30.4575354, 31.1762732], [30.4584135, 31.1756749], [30.4589989, 31.175174], [30.4592266, 31.1741166], [30.4577305, 31.1733374], [30.4564458, 31.1728504], [30.4549822, 31.1740331], [30.4545594, 31.1755914], [30.4548196, 31.1759949], [30.4552262, 31.1763428], [30.4558929, 31.1766488]]",-30.0,750.0
4104,233265929,"[4.1152068, 39.9025027]",-2000.0,-1000.0
4105,442767,"[17.984708, 40.140675]",-750.0,-550.0
4106,442769,"[16.286319, 40.826262]",-750.0,-30.0
4107,442770,"[18.40579, 40.301245]",-750.0,300.0
4108,442772,"[17.883568, 40.581539]",300.0,640.0
4109,442774,"[15.402677, 41.429933]",-330.0,640.0
4110,442775,"[14.938441, 40.267634]",-30.0,300.0
4111,442776,"[14.910141, 40.699545]",-750.0,-330.0
4112,442778,"[16.252542, 40.486546]",-750.0,300.0
4113,442779,"[16.883382, 40.76369]",-750.0,-30.0
4114,442782,"[17.486182, 40.663091]",-750.0,-550.0
4115,442783,"[15.377074, 41.690798]",-750.0,-550.0
4116,442786,"[16.798624, 41.0001]",-550.0,-30.0
4117,442787,"[16.756161, 40.794041]",-550.0,-330.0
4118,442788,"[15.629515, 40.559001]",-750.0,-30.0
4119,442794,"[14.847653, 41.738144]",-30.0,300.0
4120,442797,"[15.895942, 41.606816]",-330.0,300.0
4121,442801,"[18.207212, 40.189577]",-750.0,-30.0
4122,442803,"[17.577471, 40.7271]",-750.0,300.0
4123,442815,"[15.261276, 41.739367]",-330.0,640.0
4124,442816,"[15.54158, 40.380529]",-330.0,300.0
4125,442817,"[16.669239, 40.220362]",-750.0,640.0
4126,442820,"[16.4919823, 40.6551473]",-750.0,300.0
4127,442822,"[16.680612, 40.999245]",-750.0,-30.0
4128,442823,"[17.123892, 40.917303]",-750.0,-330.0
4129,442824,"[17.799019, 40.715068]",-750.0,-550.0
4130,442825,"[16.997615, 41.087312]",-750.0,-330.0
4131,442826,"[17.50737, 40.304855]",-330.0,300.0
4132,442828,"[15.784083, 40.784564]",-750.0,-30.0
4133,442832,"[15.234388, 41.049548]",-330.0,300.0
4134,442833,"[16.417622, 41.275544]",-30.0,640.0
4135,442836,"[17.019414, 40.917445]",-330.0,300.0
4136,442839,"[17.642785, 40.496983]",-750.0,300.0
4137,442841,"[18.157428, 39.926319]",-750.0,640.0
4138,442843,"[[15.9014292, 40.6759042], [15.9014557, 40.6759898], [15.9018407, 40.676105], [15.9014928, 40.6763991], [15.9012595, 40.6766892], [15.9008416, 40.6770394], [15.9017931, 40.6778536], [15.9009694, 40.6780988], [15.8999224, 40.6784412], [15.8997861, 40.6782412], [15.8993735, 40.6783767], [15.8988008, 40.6783965], [15.8986372, 40.6781773], [15.8981445, 40.6781107], [15.8978505, 40.6781139], [15.8972842, 40.6780579], [15.8956963, 40.6771897], [15.8946336, 40.6762811], [15.8936309, 40.6759405], [15.8932642, 40.6758786], [15.8926577, 40.6754347], [15.8935346, 40.674724], [15.8946856, 40.6743867], [15.8956181, 40.6738188], [15.8978874, 40.6743232], [15.8981076, 40.6746314], [15.898518, 40.6748972], [15.898489, 40.6750271], [15.8987816, 40.6751436], [15.8993838, 40.6752447], [15.8997061, 40.6753222], [15.9000895, 40.6752937], [15.9002599, 40.6751212], [15.9004022, 40.6749726], [15.9012655, 40.6746865], [15.9014292, 40.6759042]]",-750.0,-30.0
4139,442844,"[16.883007, 41.040528]",-750.0,-30.0
4140,442845,"[18.034033, 40.512187]",-750.0,640.0
4141,442849,"[14.963923, 41.2462]",-550.0,-30.0
4142,442851,"[15.342222, 41.250962]",-330.0,300.0
4143,442856,"[15.125151, 41.47828]",-30.0,300.0
4144,452247,"[16.264532, 38.836745]",300.0,640.0
4145,452249,"[15.953525, 39.495079]",-550.0,-30.0
4146,452257,"[16.166842, 39.117213]",-750.0,-30.0
4147,452259,"[16.17485, 38.150001]",-550.0,640.0
4148,452260,"[16.582314, 39.952995]",-750.0,-550.0
4149,452263,"[16.915691, 39.147636]",-330.0,300.0
4150,452266,"[16.158919, 39.405983]",-330.0,300.0
4151,452270,"[16.220337, 40.160801]",-750.0,640.0
4152,452271,"[16.888016, 39.213498]",-550.0,-330.0
4153,452272,"[15.862493, 39.618907]",-330.0,640.0
4154,452273,"[16.287161, 39.512593]",-750.0,-30.0
4155,452274,"[15.778558, 39.929308]",-330.0,640.0
4156,452280,"[15.723906, 38.184869]",-750.0,-550.0
4157,452282,"[16.221886, 38.223244]",-750.0,-550.0
4158,452286,"[16.960337, 39.493309]",-330.0,-30.0
4159,452287,"[16.957352, 39.251426]",-750.0,-550.0
4160,452288,"[16.318288, 39.785357]",-750.0,-550.0
4161,452289,"[17.022757, 38.909729]",-330.0,-30.0
4162,452292,"[[16.6974527, 39.5433946], [16.6973695, 39.5431257], [16.697083, 39.5431767], [16.6970557, 39.5431815], [16.6969538, 39.5430037], [16.6969296, 39.5428547], [16.6969285, 39.5428382], [16.6969001, 39.5424286], [16.6971952, 39.5423873], [16.6972998, 39.5427803], [16.6973856, 39.5427658], [16.6974741, 39.5427482], [16.6974983, 39.5428402], [16.6975955, 39.543078], [16.6976243, 39.5431484], [16.6976428, 39.5433192], [16.6976458, 39.543347], [16.6974527, 39.5433946]]",-750.0,-30.0
4163,452293,"[16.610374, 38.819771]",-330.0,640.0
4164,452294,"[16.202575, 39.812474]",-750.0,-30.0
4165,452295,"[16.409844, 38.382526]",-330.0,300.0
4166,452296,"[15.810335, 39.715625]",-330.0,640.0
4167,452298,"[16.35088, 40.048063]",-550.0,-30.0
4168,452300,"[16.215631, 40.125024]",-750.0,300.0
4169,452301,"[15.154847, 40.160643]",-330.0,-30.0
4170,452302,"[17.06251, 39.383477]",-750.0,-30.0
4171,452303,"[16.080618, 38.356265]",-750.0,-330.0
4172,452304,"[16.075485, 39.134225]",-330.0,640.0
4173,452307,"[16.01085, 40.090868]",-750.0,-30.0
4174,452308,"[16.253611, 39.295395]",-550.0,640.0
4175,452311,"[16.781727, 39.159224]",-750.0,-30.0
4176,452312,"[16.81558, 39.487286]",-330.0,-30.0
4177,452313,"[16.145732, 39.505953]",-750.0,300.0
4178,452314,"[16.43848, 39.69416]",-750.0,-550.0
4179,452317,"[17.12708, 39.080763]",-750.0,640.0
4180,452320,"[15.785665, 37.920708]",-30.0,640.0
4181,452323,"[15.976366, 38.487328]",-330.0,300.0
4182,452326,"[16.389532, 39.822519]",-750.0,-330.0
4183,452328,"[16.236574, 39.143142]",-330.0,-30.0
4184,452329,"[16.265795, 38.366573]",-750.0,-550.0
4185,452333,"[[16.664356, 40.2223073], [16.6641736, 40.2224384], [16.6637337, 40.2223401], [16.6634976, 40.2220944], [16.6632723, 40.2219387], [16.6630578, 40.2218158], [16.6630041, 40.2215946], [16.6627037, 40.221226], [16.6626286, 40.221013], [16.6627895, 40.2208082], [16.6626608, 40.2206116], [16.6629719, 40.2203904], [16.6631865, 40.2201119], [16.6639375, 40.2200627], [16.6646778, 40.2198415], [16.6656327, 40.2194647], [16.666609, 40.219391], [16.6676604, 40.2194237], [16.6682398, 40.2193172], [16.6697847, 40.2188912], [16.6708469, 40.2185799], [16.6726735, 40.2180133], [16.6732398, 40.2176744], [16.6751081, 40.2168757], [16.6771481, 40.21668], [16.6782305, 40.2183305], [16.6775767, 40.2190151], [16.6702997, 40.221267], [16.6696989, 40.2214636], [16.6687762, 40.2216356], [16.667993, 40.2215291], [16.6676926, 40.2218322], [16.66736, 40.2220042], [16.6667807, 40.2220452], [16.6664695, 40.2221271], [16.6664351, 40.222132], [16.6661368, 40.2221748], [16.6659546, 40.2222009], [16.6655254, 40.2223647], [16.6649997, 40.2223975], [16.664356, 40.2223073]]",-550.0,640.0
4186,452337,"[16.097648, 38.675581]",-550.0,300.0
4187,452352,"[[16.5798068, 38.4498918], [16.5804666, 38.4496859], [16.5801662, 38.4487323], [16.5798712, 38.4477534], [16.5796673, 38.4469005], [16.5793401, 38.4459216], [16.5790236, 38.4450729], [16.5789324, 38.4446948], [16.5786749, 38.4447326], [16.5786373, 38.444867], [16.5785461, 38.4451065], [16.5784281, 38.445241], [16.5783369, 38.4453796], [16.5783302, 38.4454668], [16.5785837, 38.4462451], [16.5788559, 38.4470633], [16.5793937, 38.4486692], [16.5798068, 38.4498918]]",-750.0,300.0
4188,452353,"[17.131471, 39.370793]",-750.0,-330.0
4189,452357,"[15.974424, 39.955314]",-750.0,-330.0
4190,452361,"[[15.8293339, 39.7663415], [15.8293389, 39.7660709], [15.8293728, 39.765699], [15.8296655, 39.765197], [15.8309164, 39.7655167], [15.8306021, 39.7658435], [15.8301277, 39.7661467], [15.8309287, 39.7664569], [15.8309503, 39.7666108], [15.8308332, 39.7667269], [15.8305991, 39.7670513], [15.8303896, 39.7672597], [15.8301523, 39.7673403], [15.8300969, 39.7674776], [15.8301061, 39.7677973], [15.83014, 39.7681549], [15.8293451, 39.7680555], [15.8294098, 39.7678565], [15.8288244, 39.76757], [15.8287535, 39.7674705], [15.8293636, 39.7675818], [15.8294714, 39.7671413], [15.8288644, 39.7669471], [15.8290308, 39.7667221], [15.829101, 39.766514], [15.8296756, 39.766665], [15.829788, 39.7663565], [15.8293339, 39.7663415]]",,
4191,452369,"[16.259895, 38.23642]",-750.0,300.0
4192,452370,"[16.611427, 39.449388]",-750.0,-330.0
4193,452373,"[16.054221, 39.600799]",-30.0,300.0
4194,452374,"[15.984863, 38.294539]",-330.0,-30.0
4195,452375,"[15.976368, 38.487328]",-750.0,-30.0
4196,452379,"[15.89985, 38.425]",-750.0,-330.0
4197,452383,"[16.46414, 40.15756]",-550.0,-30.0
4198,452386,"[16.13737, 39.842839]",-30.0,640.0
4199,452390,"[16.039995, 39.953733]",-550.0,640.0
4200,452391,"[15.937498, 38.55563]",-750.0,640.0
4201,452392,"[16.330641, 40.087811]",-750.0,-550.0
4202,452398,"[15.28813, 40.035965]",-750.0,-30.0
4203,452400,"[15.987199, 37.967037]",-550.0,-330.0
4204,452403,"[17.05108, 39.266064]",-550.0,640.0
4205,452404,"[15.790912, 39.814525]",-750.0,-550.0
4206,452406,"[16.2318483, 39.7642956]",-330.0,300.0
4207,452407,"[16.640241, 40.152777]",-330.0,300.0
4208,452408,"[16.526426, 40.172364]",-750.0,-330.0
4209,452409,"[15.836332, 38.352423]",-30.0,300.0
4210,452410,"[16.160852, 39.618867]",-750.0,-550.0
4211,452416,"[15.64393, 38.109279]",-750.0,640.0
4212,452417,"[15.757046, 40.07908]",-750.0,-330.0
4213,452418,"[17.002695, 39.191342]",-550.0,-330.0
4214,452419,"[[15.445262, 40.124376], [15.4452512, 40.1240478], [15.4454873, 40.1238673], [15.4465494, 40.1237443], [15.4466192, 40.1244293], [15.4460505, 40.1246549], [15.4461954, 40.1256721], [15.4465655, 40.1262382], [15.4474372, 40.1260064], [15.4474144, 40.1267407], [15.4473595, 40.1268514], [15.4474627, 40.1269396], [15.4468391, 40.1273621], [15.4469786, 40.127641], [15.4473374, 40.1276493], [15.447456, 40.1276041], [15.4474614, 40.1274113], [15.4477913, 40.127358], [15.4480434, 40.1277927], [15.4480515, 40.1280696], [15.4476867, 40.1286972], [15.4477779, 40.1292099], [15.4472441, 40.1293103], [15.446378, 40.1268707], [15.4463027, 40.1266586], [15.4462061, 40.1265397], [15.4462651, 40.1263223], [15.4461513, 40.1261667], [15.4458842, 40.1258013], [15.4459111, 40.1254486], [15.4457823, 40.1248825], [15.445262, 40.124376]]",-750.0,-30.0
4215,452420,"[16.204071, 40.213155]",-750.0,-550.0
4216,452421,"[16.634153, 39.576395]",-30.0,640.0
4217,452426,"[16.283308, 38.966633]",-750.0,-30.0
4218,452427,"[17.074073, 39.004557]",-750.0,-330.0
4219,452430,"[16.051738, 39.310017]",-550.0,-30.0
4220,452431,"[16.407713, 38.32516]",-750.0,-550.0
4221,452432,"[15.933816, 38.523334]",-30.0,640.0
4222,452439,"[16.595392, 38.807463]",-550.0,640.0
4223,452444,"[16.444397, 40.170952]",-550.0,-30.0
4224,452450,"[16.54137, 40.149042]",-750.0,-550.0
4225,452452,"[15.63048, 40.076278]",-750.0,-550.0
4226,452454,"[16.311421, 39.669841]",-750.0,-30.0
4227,452458,"[16.771002, 39.590607]",-550.0,-330.0
4228,452462,"[15.703056, 38.002718]",-330.0,300.0
4229,452466,"[15.871422, 38.394393]",-330.0,640.0
4230,452469,"[16.159633, 39.036454]",-750.0,640.0
4231,452470,"[16.238922, 38.944865]",-550.0,300.0
4232,452471,"[16.94689, 39.465946]",-330.0,-30.0
4233,452475,"[16.289247, 39.447204]",-30.0,300.0
4234,452482,"[15.896267, 38.679109]",300.0,640.0
4235,452483,"[16.531253, 39.872167]",-330.0,-30.0
4236,452488,"[15.155092, 40.160744]",-750.0,300.0
4237,452492,"[[16.5615713, 38.7571908], [16.5615066, 38.7572223], [16.5615039, 38.7572939], [16.5616496, 38.7574917], [16.5618196, 38.7575591], [16.562184, 38.7575338], [16.5624053, 38.7576496], [16.5625807, 38.7576475], [16.5626482, 38.757639], [16.5629585, 38.7579042], [16.5631771, 38.7579358], [16.5632527, 38.7578495], [16.5630152, 38.7573865], [16.5628991, 38.7571929], [16.5627237, 38.7569508], [16.5625132, 38.7569256], [16.5623702, 38.7569298], [16.5619195, 38.7570371], [16.5617306, 38.7571108], [16.5615713, 38.7571908]]",300.0,640.0
4238,452496,"[16.918296, 39.261899]",-750.0,-330.0
4239,462063,"[15.134319, 36.909856]",-750.0,-30.0
4240,462073,"[[13.1393517, 37.6832516], [13.1391179, 37.6836074], [13.1397652, 37.6853482], [13.139687, 37.6855222], [13.1394697, 37.6858199], [13.1396954, 37.6862962], [13.1388427, 37.6862896], [13.1382575, 37.6865608], [13.1383328, 37.6874539], [13.1379399, 37.6883205], [13.1381656, 37.6887703], [13.1384665, 37.6888563], [13.1394028, 37.6887108], [13.1400381, 37.6884594], [13.1404812, 37.6880426], [13.1411499, 37.6880096], [13.1420778, 37.6881948], [13.142663, 37.6883073], [13.1429723, 37.6882014], [13.143315, 37.6883337], [13.1436327, 37.6883999], [13.144034, 37.6885123], [13.1443265, 37.6883205], [13.1449117, 37.6880162], [13.145338, 37.6876788], [13.1450705, 37.68752], [13.1445606, 37.6874605], [13.1440841, 37.687315], [13.1435073, 37.6871628], [13.1433401, 37.6870503], [13.1429221, 37.6870371], [13.1425209, 37.6867328], [13.1422868, 37.6865277], [13.1420528, 37.6860845], [13.1418939, 37.6858132], [13.1416013, 37.6856016], [13.1414592, 37.6851782], [13.1410245, 37.684854], [13.1406818, 37.6844637], [13.1404561, 37.6842057], [13.1403223, 37.6839212], [13.1401217, 37.6835772], [13.1399796, 37.6833919], [13.1397372, 37.6833787], [13.1397037, 37.6832728], [13.1393517, 37.6832516]]",-750.0,-30.0
4241,462079,"[14.749006, 38.164099]",-550.0,640.0
4242,462093,"[14.362532, 37.929543]",-330.0,300.0
4243,462097,"[14.5956489, 38.0324655]",-330.0,300.0
4244,462116,"[13.268982, 37.422378]",-750.0,-550.0
4245,462127,"[13.347505, 37.392609]",-330.0,640.0
4246,462136,"[15.197602, 36.976384]",-750.0,640.0
4247,462137,"[13.322587, 37.411716]",-330.0,640.0
4248,462138,"[13.751477, 37.195709]",-750.0,-30.0
4249,462140,"[12.891772, 37.664602]",-750.0,-330.0
4250,462141,"[12.984158, 38.01548]",-750.0,640.0
4251,462143,"[15.140824, 37.587763]",-750.0,-550.0
4252,462144,"[14.650095, 36.950799]",-750.0,-30.0
4253,18579265,"[-0.3821391, 38.432602]",-3000.0,640.0
4254,55660936,"[25.7314163, 35.1283411]",-3000.0,640.0
4255,963297878,"[[42.6301166, 36.4145007], [42.6304308, 36.4146891], [42.6332284, 36.4148131], [42.633518, 36.4147685], [42.6338569, 36.4145255], [42.6339987, 36.4140643], [42.6339925, 36.4128841], [42.6334626, 36.4125865], [42.6321747, 36.4128345], [42.6317865, 36.4130279], [42.6301535, 36.413975], [42.6299194, 36.4142279], [42.6301166, 36.4145007]]",-6500.0,-1000.0
4256,440105873,"[11.8359528, 42.0611968]",-2000.0,-30.0
4257,431950551,"[[34.3232659, -0.8892126], [34.3259877, -0.8896492], [34.3289277, -0.8915556], [34.327545, -0.8930692], [34.3260168, -0.8934475], [34.3245093, -0.8925138], [34.3234938, -0.8896798], [34.3232659, -0.8892126]]",,
4258,766328,"[33.65721, 26.361546]",-330.0,-30.0
4259,766343,"[33.453016, 26.42605]",-330.0,-30.0
4260,766344,"[33.244311, 26.983707]",-30.0,300.0
4261,766346,"[33.517665, 26.395446]",-330.0,300.0
4262,766355,"[33.470835, 26.785894]",-30.0,640.0
4263,766381,"[33.394766, 26.311833]",-30.0,300.0
4264,766383,"[33.418092, 27.555705]",-30.0,640.0
4265,766387,"[33.273419, 27.255008]",-30.0,300.0
4266,766400,"[33.760877, 26.373051]",-750.0,-550.0
4267,766410,"[33.516956, 26.890552]",-30.0,300.0
4268,766413,"[33.558843, 26.182634]",-30.0,300.0
4269,766414,"[33.903107, 26.545239]",300.0,640.0
4270,766415,"[33.476748, 26.741843]",-30.0,300.0
4271,766416,"[33.268258, 26.953108]",-30.0,300.0
4272,766418,"[33.241489, 27.168976]",-30.0,300.0
4273,766423,"[32.962198, 27.546566]",-550.0,-30.0
4274,766425,"[33.519242, 26.430924]",-330.0,-30.0
4275,766427,"[33.118333, 26.818833]",-330.0,-30.0
4276,766429,"[33.665093, 26.315819]",-30.0,300.0
4277,776144,"[30.771849, 24.601213]",-30.0,640.0
4278,776145,"[30.54891, 25.377112]",-30.0,640.0
4279,776146,"[30.510297, 25.33578]",-30.0,640.0
4280,776147,"[30.5544092, 25.7154818]",-30.0,640.0
4281,776148,"[30.611441, 24.477701]",-30.0,640.0
4282,776149,"[30.50529, 25.355471]",-30.0,640.0
4283,776150,"[30.579257, 24.712981]",-30.0,640.0
4284,776151,"[30.624032, 25.69244]",-30.0,640.0
4285,776152,"[30.751754, 24.588396]",-30.0,640.0
4286,776155,"[30.657553, 24.511453]",-30.0,640.0
4287,776157,"[29.296487, 25.599839]",-30.0,640.0
4288,776160,"[29.34036, 25.585449]",-330.0,640.0
4289,776161,"[30.49563, 25.442969]",-30.0,640.0
4290,776166,"[30.563364, 24.78696]",-30.0,640.0
4291,776180,"[30.509094, 24.756376]",-30.0,640.0
4292,776183,"[28.997721, 25.549199]",-30.0,640.0
4293,776188,"[28.907661, 25.548988]",-30.0,640.0
4294,776191,"[[30.7161279, 24.5808461], [30.716262, 24.5799485], [30.7167179, 24.5799827], [30.7170827, 24.580329], [30.7171471, 24.5805778], [30.7167448, 24.5807339], [30.7166428, 24.5809144], [30.7161279, 24.5808461]]",-30.0,640.0
4295,776195,"[30.467825, 25.399865]",-30.0,640.0
4296,776196,"[30.672824, 24.550981]",-550.0,300.0
4297,776197,"[30.553208, 24.697134]",-30.0,640.0
4298,776200,"[30.594052, 24.580524]",-30.0,640.0
4299,776201,"[30.614178, 24.547135]",-30.0,640.0
4300,776202,"[28.980561, 25.483192]",-330.0,640.0
4301,776214,"[30.612945, 24.502678]",-30.0,640.0
4302,776216,"[30.606184, 24.684027]",300.0,640.0
4303,776218,"[30.619062, 24.486558]",-30.0,640.0
4304,776219,"[28.880674, 25.703207]",-30.0,640.0
4305,776220,"[30.548646, 25.325546]",-30.0,640.0
4306,776226,"[30.622701, 24.70614]",300.0,640.0
4307,776232,"[29.371007, 25.559762]",-30.0,640.0
4308,776235,"[[[28.86531702542085, 25.66272213076784], [28.87579685507312, 25.66242760228504], [28.87576447541981, 25.67263637923921], [28.86554287013328, 25.67274695887545], [28.86531702542085, 25.66272213076784]]]",-30.0,640.0
4309,776237,"[[30.4217418, 25.7301731], [30.4218124, 25.7294504], [30.4226856, 25.7295196], [30.422615, 25.7302423], [30.4217418, 25.7301731]]",300.0,640.0
4310,785967,"[34.767553, 24.609278]",-30.0,300.0
4311,785978,"[32.510652, 25.315559]",-750.0,640.0
4312,785998,"[34.072776, 25.909439]",-30.0,300.0
4313,786006,"[32.884883, 24.864843]",-30.0,640.0
4314,786007,"[32.534572, 25.214131]",-30.0,640.0
4315,786008,"[32.887541, 24.314258]",-30.0,640.0
4316,786009,"[32.889244, 24.108437]",-30.0,640.0
4317,786017,"[32.616486, 25.634785]",-750.0,640.0
4318,786018,"[33.900863, 24.84475]",-550.0,300.0
4319,786020,"[32.79809, 25.119031]",-750.0,640.0
4320,786021,"[32.889, 24.09]",1700.0,2100.0
4321,786037,"[32.779728, 25.097743]",-330.0,300.0
4322,786038,"[34.600801, 24.581325]",-30.0,300.0
4323,786046,"[34.759658, 24.507867]",-30.0,640.0
4324,786047,"[32.674131, 26.115273]",-30.0,640.0
4325,786055,"[32.416265, 25.508612]",-750.0,640.0
4326,786059,"[32.5531993, 25.2936689]",-330.0,300.0
4327,786067,"[32.560331, 25.631139]",-750.0,640.0
4328,786072,"[34.12176, 26.151873]",-30.0,300.0
4329,786074,"[34.9622049, 24.9251751]",-30.0,640.0
4330,786077,"[34.777677, 24.591496]",-30.0,640.0
4331,786081,"[32.728704, 25.958496]",-30.0,640.0
4332,786083,"[33.339726, 25.74992]",-30.0,640.0
4333,786088,"[32.704914, 25.705501]",-750.0,640.0
4334,786090,"[32.510005, 25.243011]",300.0,640.0
4335,786104,"[33.94377, 24.74915]",-550.0,-30.0
4336,786118,"[32.930198, 24.484295]",,
4337,786123,"[32.904942, 24.095991]",-750.0,640.0
4338,786126,"[32.908109, 24.042144]",300.0,640.0
4339,786129,"[32.460144, 26.087876]",300.0,640.0
4340,786151,"[34.55588, 24.627722]",-330.0,640.0
4341,79280,"[-2.655028, 51.492106]",-30.0,640.0
4342,79283,"[0.901227, 51.88983]",-30.0,640.0
4343,79285,"[[[-1.0, 53.0], [0.0, 53.0], [0.0, 54.0], [-1.0, 54.0], [-1.0, 53.0]]]",-30.0,640.0
4344,79288,"[-1.885446, 52.245772]",-30.0,640.0
4345,79289,"[-1.173187, 51.878509]",-30.0,640.0
4346,79292,"[-0.536014, 52.982701]",-30.0,640.0
4347,79302,"[-2.52, 51.91]",-30.0,640.0
4348,79304,"[-0.447624, 52.48225]",-30.0,640.0
4349,79305,"[-1.584227, 51.798177]",-30.0,640.0
4350,79311,"[-0.1809379, 51.9897381]",43.0,410.0
4351,79313,"[-1.068986, 52.277413]",-30.0,640.0
4352,79314,"[-0.114724, 53.20809]",-30.0,640.0
4353,79331,"[-1.357249, 50.914672]",-30.0,640.0
4354,79332,"[-2.690621, 52.203802]",-30.0,640.0
4355,79333,"[-2.712896, 51.814232]",-30.0,640.0
4356,79335,"[-3.44741, 51.461718]",-30.0,640.0
4357,79338,"[-0.377168, 52.768139]",-30.0,640.0
4358,79339,"[-1.757991, 51.884832]",-30.0,640.0
4359,79344,"[0.557215, 51.880743]",-30.0,640.0
4360,79345,"[1.289927, 52.772982]",-30.0,640.0
4361,79349,"[0.027061, 51.90642]",-30.0,640.0
4362,79364,"[0.469629, 51.735893]",-30.0,640.0
4363,79366,"[-0.315336, 53.497147]",-30.0,640.0
4364,79368,"[-1.0825, 51.357222]",-30.0,640.0
4365,79369,"[0.623598, 52.3037]",-30.0,640.0
4366,79370,"[-2.45021, 51.30508]",-30.0,640.0
4367,79373,"[0.703298, 51.839173]",-30.0,640.0
4368,79380,"[-2.706189, 51.031934]",-30.0,640.0
4369,79382,"[-0.578019, 52.897399]",-30.0,640.0
4370,79385,"[[-1.5015364, 52.2356407], [-1.4997625, 52.2348798], [-1.4997035, 52.2346663], [-1.5006048, 52.2335131], [-1.5007925, 52.2334606], [-1.5014255, 52.2335131], [-1.5030355, 52.2340343], [-1.5036585, 52.2342218], [-1.50369, 52.2345138], [-1.503618, 52.2348085], [-1.5033436, 52.2351501], [-1.5033706, 52.2352424], [-1.5035168, 52.235416], [-1.5034516, 52.2356515], [-1.5034875, 52.2358099], [-1.5034516, 52.2360289], [-1.5023965, 52.2359377], [-1.5018278, 52.2358161], [-1.5015364, 52.2356407]]",43.0,410.0
4371,79393,"[0.901298, 51.889852]",-30.0,640.0
